POS,Nombre d'apparitions,Frequence d'apparition
n(sing),45,0.24194
conj(coord),14,0.07527
adp(),14,0.07527
adj(),14,0.07527
art(indef),9,0.04839
n(prop),9,0.04839
pron(poss),8,0.04301
v(infin),7,0.03763
adv(gener),7,0.03763
"v(fin,pres,aux_cop)",7,0.03763
"v(participle,past)",6,0.03226
"v(fin,pres,lex)",5,0.02688
n(plu),5,0.02688
art(def),4,0.02151
interj(),4,0.02151
conj(subord),3,0.01613
"pron(pers,1,plu)",3,0.01613
"v(fin,past,lex)",3,0.01613
"pron(pers,3,sing)",2,0.01075
pron(indef),2,0.01075
"pron(pers,3,plu)",2,0.01075
"v(fin,past,aux_cop)",2,0.01075
num(indef),2,0.01075
"pron(pers,1,sing)",2,0.01075
pron(dem),2,0.01075
adv(neg),1,0.00538
v(imp),1,0.00538
adp()+art(def),1,0.00538
num(card),1,0.00538
misc(),1,0.00538
