POS,Nombre d'apparitions,Frequence d'apparition
n(sing),225,0.16994
punc(quest),146,0.11027
adj(),87,0.06571
conj(coord),78,0.05891
adp(),63,0.04758
adv(gener),48,0.03625
v(infin),47,0.0355
"v(fin,pres,lex)",44,0.03323
pron(poss),42,0.03172
art(indef),37,0.02795
pron(indef),36,0.02719
n(plu),35,0.02644
n(prop),33,0.02492
v(imp),31,0.02341
"v(fin,pres,aux_cop)",31,0.02341
"v(participle,past)",30,0.02266
art(def),29,0.0219
"pron(pers,3,sing)",28,0.02115
adv(neg),23,0.01737
num(card),20,0.01511
misc(),20,0.01511
"v(fin,past,aux_cop)",16,0.01208
"v(fin,past,lex)",16,0.01208
adv(),13,0.00982
"v(infin,subs)",11,0.00831
pron(rel),11,0.00831
"pron(pers,1,plu)",11,0.00831
interj(),9,0.0068
pron(dem),8,0.00604
"pron(pers,1,sing)",8,0.00604
conj(subord),8,0.00604
adp()+art(def),7,0.00529
art(def)+n(sing),7,0.00529
"pron(pers,3,plu)",6,0.00453
pronadv(prep),4,0.00302
pronadv(rel),4,0.00302
art(def)+adp(),4,0.00302
"v(participle,pres)",4,0.00302
adv(dem),3,0.00227
pronadv(dem),3,0.00227
punc(comma),3,0.00227
v(prtcl),3,0.00227
num(indef),3,0.00227
"pron(pers,3,sing)+v(fin,pres,aux_cop)",3,0.00227
"pron(dem)+v(fin,pres,aux_cop)",2,0.00151
num(ord),2,0.00151
"pron(pers,2,sing)",2,0.00151
adv(rel),2,0.00151
punc(semicolon),2,0.00151
"conj(subord)+pron(pers,3,sing)",2,0.00151
adv(resum),1,0.00076
"pron(pers,3,sing)+pron(pers,1,sing)+v(fin,past,lex)",1,0.00076
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00076
"pron(poss,3,sing)",1,0.00076
conj(comp),1,0.00076
pron(rel)+adv(dem),1,0.00076
num(card)+n(plu),1,0.00076
n(sing)+adp(),1,0.00076
pron(inter),1,0.00076
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00076
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00076
misc(latin),1,0.00076
"v(fin,past,aux_cop)+pron(pers,3,sing)",1,0.00076
adp()+num(card),1,0.00076
