POS,Nombre d'apparitions,Frequence d'apparition
n(sing),45,0.14019
v(infin),23,0.07165
adp(),20,0.06231
"pron(pers,2,plu)",20,0.06231
adv(gener),20,0.06231
"v(fin,pres,lex)",20,0.06231
adj(),18,0.05607
"v(fin,pres,aux_cop)",17,0.05296
n(plu),14,0.04361
pron(poss),13,0.0405
conj(coord),13,0.0405
"pron(pers,1,sing)",11,0.03427
adv(neg),11,0.03427
num(indef),10,0.03115
"v(participle,past)",8,0.02492
"pron(pers,1,plu)",7,0.02181
n(prop),5,0.01558
art(def),5,0.01558
adp()+art(def),4,0.01246
v(imp),3,0.00935
adv(dem),3,0.00935
art(indef),3,0.00935
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00623
"pron(pers,3,sing)",2,0.00623
interj(),2,0.00623
"pron(pers,2,sing)",2,0.00623
"v(fin,past,aux_cop)",2,0.00623
pron(rel),2,0.00623
conj(subord),2,0.00623
art(def)+adp(),2,0.00623
num(rod),1,0.00312
pron(indef),1,0.00312
pron(inter),1,0.00312
pronadv(dem),1,0.00312
pronadv(prep),1,0.00312
art(def)+n(sing),1,0.00312
"v(fin,past,lex)",1,0.00312
num(indef)+art(def),1,0.00312
num(card),1,0.00312
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00312
pronadv(pers),1,0.00312
adv(resum),1,0.00312
