POS,Nombre d'apparitions,Frequence d'apparition
n(sing),58,0.15508
adv(gener),40,0.10695
"v(fin,pres,aux_cop)",28,0.07487
v(infin),26,0.06952
adp(),25,0.06684
adj(),25,0.06684
"v(fin,pres,lex)",17,0.04545
adv(neg),17,0.04545
art(def),15,0.04011
pron(poss),12,0.03209
conj(coord),12,0.03209
"pron(pers,2,plu)",11,0.02941
"v(participle,past)",10,0.02674
n(plu),10,0.02674
"pron(pers,3,sing)",9,0.02406
conj(subord),6,0.01604
art(indef),6,0.01604
n(prop),5,0.01337
pron(dem),5,0.01337
v(imp),5,0.01337
adv(dem),4,0.0107
"pron(pers,1,plu)",3,0.00802
art(def)+adp(),2,0.00535
"pron(pers,3,plu)+v(fin,pres,aux_cop)",2,0.00535
pronadv(prep),2,0.00535
pron(rel),2,0.00535
"pron(pers,2,sing)",2,0.00535
"pron(pers,1,sing)",2,0.00535
interj(),2,0.00535
num(indef),1,0.00267
"conj(subord)+pron(pers,3,sing)",1,0.00267
"pron(pers,3,sing)+conj(neg)",1,0.00267
"pron(refl,3,sing)",1,0.00267
"v(fin,past,aux_cop)",1,0.00267
adv(resum),1,0.00267
conj(comp),1,0.00267
num(indef)+art(def),1,0.00267
adv(indef),1,0.00267
"v(fin,past,lex)",1,0.00267
"pron(pers,3,sing)+conj(subord)",1,0.00267
