POS,Nombre d'apparitions,Frequence d'apparition
n(sing),42,0.15498
adp(),23,0.08487
adv(gener),22,0.08118
"v(fin,pres,lex)",20,0.0738
adj(),14,0.05166
"pron(pers,3,sing)",14,0.05166
conj(coord),11,0.04059
"pron(pers,1,sing)",10,0.0369
pron(poss),8,0.02952
n(plu),8,0.02952
"v(fin,pres,aux_cop)",8,0.02952
v(infin),8,0.02952
art(def),7,0.02583
pron(dem),7,0.02583
adv(dem),6,0.02214
art(indef),5,0.01845
v(imp),5,0.01845
pron(rel),4,0.01476
interj(),4,0.01476
adv(neg),4,0.01476
art(def)+n(sing),3,0.01107
"v(fin,past,lex)",3,0.01107
pron(indef),3,0.01107
n(prop),3,0.01107
num(card),3,0.01107
"v(fin,past,aux_cop)",3,0.01107
"v(participle,past)",3,0.01107
"pron(pers,2,plu)",3,0.01107
pron(inter),2,0.00738
num(indef),2,0.00738
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00369
"v(fin,past,lex)+pron(indef)",1,0.00369
"v(fin,pres,lex)+adv(gener)",1,0.00369
adv(inter),1,0.00369
"pron(pers,1,plu)",1,0.00369
misc(),1,0.00369
"pron(pers,2,sing)",1,0.00369
num(ord),1,0.00369
n(sing)+art(def),1,0.00369
adv(rel),1,0.00369
pronadv(rel),1,0.00369
"pron(pers,1,sing)+adv(dem)",1,0.00369
conj(subord),1,0.00369
