POS,Nombre d'apparitions,Frequence d'apparition
n(sing),38,0.20765
adp(),15,0.08197
adv(gener),13,0.07104
"v(fin,pres,aux_cop)",11,0.06011
v(infin),11,0.06011
conj(coord),10,0.05464
"pron(pers,3,sing)",10,0.05464
adj(),9,0.04918
"v(fin,pres,lex)",9,0.04918
art(def),8,0.04372
art(indef),6,0.03279
pron(poss),6,0.03279
"v(participle,past)",5,0.02732
adv(dem),4,0.02186
pron(rel),4,0.02186
"v(fin,past,lex)",3,0.01639
v(imp),3,0.01639
adv(neg),2,0.01093
art(def)+adp(),2,0.01093
pron(dem),2,0.01093
n(prop),2,0.01093
n(plu),2,0.01093
pronadv(dem),1,0.00546
"pron(refl,3,sing)",1,0.00546
"v(fin,past,aux_cop)",1,0.00546
conj(subord),1,0.00546
pron(indef),1,0.00546
num(indef),1,0.00546
"pron(pers,1,sing)",1,0.00546
interj(),1,0.00546
