POS,Nombre d'apparitions,Frequence d'apparition
misc(),74,0.35238
n(prop),30,0.14286
n(sing),20,0.09524
adp(),16,0.07619
"v(fin,pres,lex)",8,0.0381
pron(poss),8,0.0381
adj(),6,0.02857
n(plu),5,0.02381
"v(participle,past)",5,0.02381
"v(fin,pres,aux_cop)",4,0.01905
interj(),4,0.01905
adv(gener),3,0.01429
pron(rel),2,0.00952
art(def)+n(sing),2,0.00952
conj(coord),2,0.00952
"pron(pers,1,sing)",2,0.00952
pron(dem),2,0.00952
pronadv(dem),2,0.00952
num(ord),2,0.00952
art(def),2,0.00952
"pron(pers,2,plu)",2,0.00952
art(indef),1,0.00476
conj(subord),1,0.00476
pronadv(inter),1,0.00476
pron(inter),1,0.00476
adv(neg),1,0.00476
v(imp),1,0.00476
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00476
adv(dem),1,0.00476
"pron(pers,3,sing)",1,0.00476
