POS,Nombre d'apparitions,Frequence d'apparition
n(sing),53,0.17905
n(prop),31,0.10473
adp(),27,0.09122
pron(poss),22,0.07432
adv(gener),16,0.05405
adj(),15,0.05068
"v(fin,past,lex)",14,0.0473
v(infin),10,0.03378
art(def),10,0.03378
conj(coord),9,0.03041
"pron(pers,3,sing)",9,0.03041
"v(fin,pres,lex)",7,0.02365
"v(fin,past,aux_cop)",7,0.02365
adv(neg),6,0.02027
"v(fin,pres,aux_cop)",5,0.01689
art(indef),5,0.01689
conj(subord),5,0.01689
interj(),4,0.01351
pron(rel),4,0.01351
n(plu),4,0.01351
adv(dem),3,0.01014
"v(participle,past)",3,0.01014
"pron(pers,1,sing)",3,0.01014
pron(dem),3,0.01014
v(imp),3,0.01014
"pron(pers,3,plu)",2,0.00676
art(def)+adp(),2,0.00676
num(indef),2,0.00676
pronadv(dem),2,0.00676
conj(comp),1,0.00338
pronadv(rel),1,0.00338
num(rod),1,0.00338
pron(indef),1,0.00338
pronadv(prep),1,0.00338
v(prtcl),1,0.00338
adj()+n(sing),1,0.00338
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00338
n(sing)+adp(),1,0.00338
"pron(pers,2,plu)",1,0.00338
