POS,Nombre d'apparitions,Frequence d'apparition
n(sing),58,0.19269
adp(),29,0.09635
v(infin),25,0.08306
conj(coord),22,0.07309
adv(gener),19,0.06312
adj(),18,0.0598
"v(fin,pres,lex)",14,0.04651
art(def),14,0.04651
pron(poss),12,0.03987
n(plu),9,0.0299
"v(fin,pres,aux_cop)",8,0.02658
interj(),7,0.02326
"pron(pers,1,plu)",7,0.02326
art(indef),7,0.02326
adv(neg),6,0.01993
n(prop),5,0.01661
"v(participle,past)",5,0.01661
num(card),4,0.01329
pron(dem),3,0.00997
conj(subord),3,0.00997
"pron(pers,3,plu)",3,0.00997
pron(rel),3,0.00997
"pron(pers,3,sing)",3,0.00997
pron(indef),2,0.00664
v(imp),2,0.00664
num(indef),2,0.00664
"pron(pers,2,plu)",1,0.00332
"v(fin,past,aux_cop)",1,0.00332
"pron(pers,1,sing)",1,0.00332
art(indef)+adp(),1,0.00332
"pron(refl,1,plu)",1,0.00332
art(def)+n(sing),1,0.00332
adv(dem),1,0.00332
adp()+art(def),1,0.00332
"pron(pers,2,sing)",1,0.00332
adv(indef),1,0.00332
"v(fin,past,lex)",1,0.00332
