POS,Nombre d'apparitions,Frequence d'apparition
n(sing),43,0.17551
adj(),25,0.10204
conj(coord),18,0.07347
adp(),17,0.06939
art(indef),13,0.05306
adv(gener),13,0.05306
"v(fin,pres,aux_cop)",12,0.04898
v(infin),12,0.04898
"v(participle,past)",9,0.03673
"pron(pers,3,sing)",8,0.03265
"v(fin,pres,lex)",7,0.02857
n(plu),7,0.02857
art(def),7,0.02857
n(prop),6,0.02449
pron(poss),6,0.02449
interj(),5,0.02041
num(indef),5,0.02041
adv(neg),5,0.02041
pron(rel),4,0.01633
"v(fin,past,lex)",3,0.01224
conj(comp),2,0.00816
"pron(pers,3,plu)",2,0.00816
art(def)+n(sing),2,0.00816
"pron(pers,1,plu)",2,0.00816
pronadv(dem),2,0.00816
"pron(pers,3,sing)+conj(subord)",1,0.00408
adv(dem),1,0.00408
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00408
conj(subord),1,0.00408
"pron(pers,3,sing)+interj()",1,0.00408
misc(),1,0.00408
art(def)+adj(),1,0.00408
v(imp),1,0.00408
"pron(pers,1,sing)",1,0.00408
"pron(pers,2,plu)",1,0.00408
