POS,Nombre d'apparitions,Frequence d'apparition
n(sing),41,0.22404
adp(),17,0.0929
v(infin),15,0.08197
adj(),15,0.08197
adv(gener),10,0.05464
"v(fin,pres,aux_cop)",9,0.04918
"v(fin,pres,lex)",7,0.03825
n(plu),7,0.03825
conj(coord),6,0.03279
pron(poss),6,0.03279
art(def),5,0.02732
art(indef),4,0.02186
adv(dem),4,0.02186
n(prop),4,0.02186
v(imp),3,0.01639
adv(neg),3,0.01639
"pron(pers,2,plu)",3,0.01639
"pron(pers,2,sing)",3,0.01639
pron(indef),3,0.01639
num(indef),2,0.01093
pron(dem),2,0.01093
"v(participle,past)",2,0.01093
"pron(pers,3,sing)",2,0.01093
art(def)+adp(),2,0.01093
"pron(pers,1,sing)",1,0.00546
adp()+art(def),1,0.00546
"pron(poss,2,sing)",1,0.00546
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.00546
"pron(pers,1,plu)",1,0.00546
adv(resum),1,0.00546
art(def)+adj(),1,0.00546
"pron(pers,3,sing)+pron(pers,1,plu)",1,0.00546
