POS,Nombre d'apparitions,Frequence d'apparition
n(sing),38,0.19192
adp(),20,0.10101
n(prop),13,0.06566
adj(),12,0.06061
conj(coord),11,0.05556
n(plu),11,0.05556
v(infin),8,0.0404
"v(fin,pres,aux_cop)",7,0.03535
adv(gener),7,0.03535
art(def),7,0.03535
pron(poss),6,0.0303
"v(fin,pres,lex)",6,0.0303
adv(neg),6,0.0303
"pron(pers,3,sing)",5,0.02525
art(indef),5,0.02525
interj(),4,0.0202
pron(dem),4,0.0202
"v(participle,past)",4,0.0202
conj(subord),3,0.01515
pron(indef),3,0.01515
"pron(pers,3,plu)",3,0.01515
"v(fin,past,lex)",2,0.0101
num(card),2,0.0101
v(imp),1,0.00505
num(indef),1,0.00505
misc(),1,0.00505
"pron(pers,1,sing)",1,0.00505
n(prop)+n(sing),1,0.00505
"v(fin,past,aux_cop)",1,0.00505
"pron(refl,3,sing)",1,0.00505
pron(rel),1,0.00505
adv(dem),1,0.00505
"pron(pers,1,plu)",1,0.00505
"pron(pers,2,plu)",1,0.00505
