POS,Nombre d'apparitions,Frequence d'apparition
n(sing),57,0.16864
"pron(pers,1,sing)",25,0.07396
"v(fin,pres,lex)",24,0.07101
conj(coord),22,0.06509
adp(),21,0.06213
adv(gener),21,0.06213
"v(fin,pres,aux_cop)",19,0.05621
adj(),18,0.05325
pron(poss),13,0.03846
art(def),10,0.02959
adv(dem),10,0.02959
n(prop),9,0.02663
interj(),9,0.02663
art(indef),9,0.02663
"pron(pers,2,plu)",8,0.02367
"v(participle,past)",7,0.02071
v(infin),7,0.02071
conj(subord),5,0.01479
pron(dem),5,0.01479
adv(neg),5,0.01479
n(plu),3,0.00888
v(imp),3,0.00888
"pron(pers,3,sing)",3,0.00888
num(indef),3,0.00888
num(card),3,0.00888
adp()+art(def),2,0.00592
adv(inter),2,0.00592
"pron(pers,3,plu)",2,0.00592
misc(),2,0.00592
"v(fin,past,lex)",2,0.00592
pron(inter),1,0.00296
pron(indef),1,0.00296
"pron(pers,2,sing)",1,0.00296
pron(rel),1,0.00296
conj(comp),1,0.00296
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00296
punc(quest),1,0.00296
"pron(refl,1,sing)",1,0.00296
n(sing)+adp(),1,0.00296
