POS,Nombre d'apparitions,Frequence d'apparition
n(sing),78,0.24149
adj(),38,0.11765
adv(gener),32,0.09907
adp(),28,0.08669
conj(coord),19,0.05882
art(def),14,0.04334
"v(fin,pres,lex)",13,0.04025
pron(poss),12,0.03715
art(indef),10,0.03096
"v(participle,past)",8,0.02477
"pron(pers,1,sing)",7,0.02167
n(plu),7,0.02167
v(infin),5,0.01548
pron(rel),4,0.01238
"v(fin,past,lex)",4,0.01238
v(imp),4,0.01238
"pron(pers,3,sing)",4,0.01238
"v(fin,pres,aux_cop)",3,0.00929
n(prop),3,0.00929
"v(fin,past,aux_cop)",3,0.00929
adv(neg),3,0.00929
num(indef),3,0.00929
adv(inter),2,0.00619
pronadv(dem),2,0.00619
pron(indef),2,0.00619
v(prtcl),2,0.00619
pron(inter),1,0.0031
"pron(pers,3,sing)+interj()",1,0.0031
"pron(pers,2,plu)",1,0.0031
"pron(pers,1,plu)",1,0.0031
pron(dem),1,0.0031
art(def)+n(sing),1,0.0031
"conj(subord)+pron(pers,3,sing)",1,0.0031
interj(),1,0.0031
n(sing)+n(sing),1,0.0031
conj(subord),1,0.0031
"pron(pers,2,sing)",1,0.0031
conj(comp),1,0.0031
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.0031
