POS,Nombre d'apparitions,Frequence d'apparition
n(sing),53,0.17785
adv(gener),21,0.07047
adj(),21,0.07047
adp(),19,0.06376
v(infin),19,0.06376
"v(fin,pres,aux_cop)",19,0.06376
adv(neg),13,0.04362
"v(participle,past)",13,0.04362
n(plu),11,0.03691
pron(poss),11,0.03691
conj(coord),10,0.03356
"v(fin,pres,lex)",9,0.0302
art(def),7,0.02349
art(indef),6,0.02013
v(imp),6,0.02013
"pron(pers,3,sing)",5,0.01678
"pron(pers,1,plu)",5,0.01678
"pron(pers,2,plu)",5,0.01678
adv(dem),4,0.01342
"v(fin,past,aux_cop)",4,0.01342
art(def)+adp(),4,0.01342
pron(rel),3,0.01007
"pron(pers,3,plu)",3,0.01007
pron(indef),3,0.01007
pron(dem),3,0.01007
n(prop),3,0.01007
num(indef),3,0.01007
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00671
"v(fin,past,aux_cop)+pron(pers,2,sing)",1,0.00336
"pron(refl,3,plu)",1,0.00336
"conj(subord)+pron(pers,3,plu)",1,0.00336
"v(imp)+pron(pers,3,plu)",1,0.00336
adp()+art(def),1,0.00336
interj(),1,0.00336
"pron(pers,1,sing)",1,0.00336
pron(inter),1,0.00336
conj(subord),1,0.00336
num(indef)+adp(),1,0.00336
"pron(refl,3,sing)",1,0.00336
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00336
"pron(pers,2,sing)",1,0.00336
