POS,Nombre d'apparitions,Frequence d'apparition
n(sing),57,0.19521
adp(),22,0.07534
"v(fin,pres,lex)",20,0.06849
adj(),18,0.06164
conj(coord),16,0.05479
art(def),16,0.05479
v(infin),13,0.04452
n(plu),12,0.0411
adv(gener),12,0.0411
n(prop),12,0.0411
pron(poss),9,0.03082
pron(rel),8,0.0274
"v(fin,pres,aux_cop)",7,0.02397
"v(participle,past)",6,0.02055
interj(),6,0.02055
pron(dem),5,0.01712
art(indef),5,0.01712
v(imp),5,0.01712
"pron(pers,3,sing)",5,0.01712
adv(neg),5,0.01712
pron(indef),4,0.0137
misc(),4,0.0137
"v(fin,past,lex)",3,0.01027
"pron(pers,2,plu)",3,0.01027
"pron(pers,1,plu)",2,0.00685
art(def)+n(sing),2,0.00685
"v(fin,past,aux_cop)",2,0.00685
pron(indef)+adv(neg),2,0.00685
"v(fin,pres,lex)+pron(pers,3,sing)+pron(pers,1,sing)",1,0.00342
adv(resum),1,0.00342
adp()+art(def),1,0.00342
"adv(gener)+v(fin,past,lex)",1,0.00342
punc(quest),1,0.00342
n(sing)+adp(),1,0.00342
"v(fin,past,lex)+pronadv(pers)",1,0.00342
"pron(pers,1,sing)",1,0.00342
num(indef),1,0.00342
num(rod),1,0.00342
adv(dem),1,0.00342
