POS,Nombre d'apparitions,Frequence d'apparition
n(sing),27,0.20611
n(prop),15,0.1145
adj(),9,0.0687
"pron(pers,1,sing)",8,0.06107
pron(poss),8,0.06107
"v(fin,pres,aux_cop)",8,0.06107
adp(),8,0.06107
"v(fin,pres,lex)",6,0.0458
interj(),5,0.03817
adv(gener),5,0.03817
conj(coord),5,0.03817
art(def),4,0.03053
"v(fin,past,lex)",4,0.03053
v(imp),3,0.0229
adv(neg),2,0.01527
"v(participle,past)",2,0.01527
num(indef),2,0.01527
adv(inter),2,0.01527
misc(),1,0.00763
pron(inter),1,0.00763
art(def)+adp(),1,0.00763
adv(dem),1,0.00763
pronadv(dem),1,0.00763
pron(dem),1,0.00763
"pron(pers,3,sing)",1,0.00763
adv(resum),1,0.00763
