POS,Nombre d'apparitions,Frequence d'apparition
n(sing),59,0.19601
adp(),36,0.1196
"v(fin,pres,aux_cop)",20,0.06645
v(infin),18,0.0598
art(def),18,0.0598
"v(participle,past)",18,0.0598
adj(),17,0.05648
adv(gener),17,0.05648
pron(poss),13,0.04319
n(prop),10,0.03322
"pron(pers,3,sing)",8,0.02658
adv(dem),8,0.02658
"v(fin,pres,lex)",7,0.02326
n(plu),6,0.01993
"pron(pers,1,plu)",6,0.01993
conj(coord),5,0.01661
"pron(pers,3,sing)+v(fin,pres,aux_cop)",5,0.01661
"v(fin,past,aux_cop)",3,0.00997
num(indef),3,0.00997
art(indef),3,0.00997
pron(rel),3,0.00997
adp()+art(def),3,0.00997
pron(indef),3,0.00997
v(imp),2,0.00664
pron(dem),2,0.00664
pronadv(rel),1,0.00332
art(def)+adp(),1,0.00332
"pron(pers,2,plu)",1,0.00332
interj(),1,0.00332
"pron(pers,2,sing)",1,0.00332
adv(neg),1,0.00332
art(def)+n(sing),1,0.00332
adp()+n(prop),1,0.00332
