POS,Nombre d'apparitions,Frequence d'apparition
n(sing),21,0.13725
adj(),13,0.08497
adp(),12,0.07843
"v(fin,pres,lex)",10,0.06536
"v(fin,pres,aux_cop)",10,0.06536
adv(gener),9,0.05882
"pron(pers,1,sing)",9,0.05882
conj(coord),7,0.04575
"pron(pers,3,sing)",6,0.03922
pron(poss),5,0.03268
art(indef),5,0.03268
v(infin),5,0.03268
num(indef),5,0.03268
"v(participle,past)",5,0.03268
art(def),4,0.02614
"pron(pers,1,plu)",4,0.02614
"v(fin,past,lex)",3,0.01961
pron(rel),3,0.01961
n(plu),3,0.01961
adv(neg),3,0.01961
n(prop),2,0.01307
conj(subord),2,0.01307
adv(inter),1,0.00654
"v(fin,past,aux_cop)",1,0.00654
"pron(pers,3,plu)",1,0.00654
pron(inter),1,0.00654
pron(dem),1,0.00654
interj(),1,0.00654
adv(rel),1,0.00654
