POS,Nombre d'apparitions,Frequence d'apparition
n(sing),42,0.18584
"pron(pers,1,sing)",20,0.0885
"v(fin,pres,aux_cop)",16,0.0708
"v(fin,pres,lex)",16,0.0708
adv(gener),15,0.06637
punc(hyphen),11,0.04867
adv(neg),8,0.0354
adp(),8,0.0354
art(indef),8,0.0354
v(infin),8,0.0354
"pron(pers,3,sing)",7,0.03097
n(prop),6,0.02655
conj(coord),6,0.02655
pron(poss),6,0.02655
adv(inter),5,0.02212
adj(),5,0.02212
"pron(pers,2,sing)",4,0.0177
art(def),4,0.0177
"pron(pers,3,plu)",3,0.01327
pron(indef),3,0.01327
adv(dem),3,0.01327
misc(),3,0.01327
interj(),2,0.00885
pronadv(dem),2,0.00885
"v(fin,past,lex)",2,0.00885
adv(),1,0.00442
misc(latin),1,0.00442
n(plu),1,0.00442
pron(dem),1,0.00442
conj(comp),1,0.00442
"v(participle,past)",1,0.00442
conj(subord),1,0.00442
"v(participle,pres)",1,0.00442
"pron(pers,1,plu)",1,0.00442
adv(resum),1,0.00442
"pron(pers,3,sing)+adv(neg)",1,0.00442
conj(coord)+adp(),1,0.00442
pron(rel),1,0.00442
