POS,Nombre d'apparitions,Frequence d'apparition
n(sing),84,0.17073
adp(),49,0.09959
adv(gener),33,0.06707
n(prop),32,0.06504
adj(),26,0.05285
pron(poss),21,0.04268
"v(participle,past)",18,0.03659
conj(coord),17,0.03455
"v(fin,pres,lex)",17,0.03455
"v(fin,past,lex)",17,0.03455
"pron(pers,3,sing)",16,0.03252
"v(fin,pres,aux_cop)",14,0.02846
art(def),14,0.02846
"pron(pers,1,sing)",13,0.02642
art(indef),10,0.02033
adv(neg),10,0.02033
v(infin),10,0.02033
conj(subord),9,0.01829
"v(fin,past,aux_cop)",8,0.01626
interj(),7,0.01423
pron(rel),7,0.01423
v(imp),6,0.0122
adv(dem),5,0.01016
"pron(pers,3,plu)",5,0.01016
pron(indef),5,0.01016
"pron(pers,2,plu)",5,0.01016
n(plu),4,0.00813
pron(dem),4,0.00813
misc(),3,0.0061
art(def)+adp(),2,0.00407
adv(inter),2,0.00407
pronadv(dem),2,0.00407
num(indef),2,0.00407
adp()+art(def),1,0.00203
"pron(poss,2,sing)",1,0.00203
"pron(rel)+pron(pers,3,sing)",1,0.00203
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00203
"pron(dem)+v(fin,pres,aux_cop)",1,0.00203
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00203
"pron(pers,3,sing)+v(fin,past,lex)",1,0.00203
pronadv(inter),1,0.00203
n(sing)+adp(),1,0.00203
"adv(neg)+v(fin,pres,aux_cop)",1,0.00203
"pron(refl,3,sing)",1,0.00203
"pronadv(pers)+v(fin,past,lex)",1,0.00203
adv(rel),1,0.00203
"pron(pers,3,sing)+interj()",1,0.00203
art(def)+n(sing),1,0.00203
