POS,Nombre d'apparitions,Frequence d'apparition
n(sing),37,0.21512
adp(),18,0.10465
art(def),13,0.07558
n(prop),12,0.06977
adj(),11,0.06395
adv(gener),8,0.04651
"v(fin,pres,lex)",7,0.0407
pron(poss),6,0.03488
v(imp),5,0.02907
conj(coord),5,0.02907
interj(),5,0.02907
v(infin),5,0.02907
art(indef),4,0.02326
"v(fin,pres,aux_cop)",4,0.02326
"v(participle,past)",4,0.02326
n(plu),4,0.02326
"pron(pers,1,sing)",3,0.01744
adv(neg),3,0.01744
"pron(pers,1,plu)",3,0.01744
"v(fin,past,lex)",2,0.01163
"pron(pers,3,sing)",2,0.01163
"pron(pers,2,plu)",2,0.01163
n(sing)+adp(),2,0.01163
misc(),2,0.01163
art(def)+n(sing),1,0.00581
"pronadv(pers)+v(fin,pres,aux_cop)",1,0.00581
conj(subord),1,0.00581
pron(inter),1,0.00581
"pron(pers,2,sing)",1,0.00581
