POS,Nombre d'apparitions,Frequence d'apparition
n(sing),41,0.17904
"pron(pers,1,sing)",20,0.08734
adp(),15,0.0655
adv(gener),15,0.0655
v(infin),14,0.06114
"v(fin,pres,lex)",12,0.0524
conj(coord),10,0.04367
"v(fin,pres,aux_cop)",10,0.04367
n(plu),9,0.0393
"v(participle,past)",8,0.03493
adj(),8,0.03493
adv(neg),7,0.03057
pron(dem),7,0.03057
num(indef),5,0.02183
conj(subord),5,0.02183
"pron(pers,3,sing)",5,0.02183
"pron(pers,2,plu)",4,0.01747
v(imp),3,0.0131
n(prop),3,0.0131
pron(poss),3,0.0131
"v(fin,past,aux_cop)",2,0.00873
"v(participle,pres)",2,0.00873
pron(inter),2,0.00873
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00873
art(indef),2,0.00873
art(def),2,0.00873
"pron(refl,2,plu)",1,0.00437
adv(dem),1,0.00437
"pron(pers,3,plu)",1,0.00437
"pron(refl,3,plu)",1,0.00437
adv(resum),1,0.00437
misc(),1,0.00437
punc(quest),1,0.00437
pron(rel),1,0.00437
pronadv(dem),1,0.00437
interj(),1,0.00437
art(def)+adp(),1,0.00437
"pron(pers,2,plu)+v(fin,pres,lex)",1,0.00437
art(def)+n(sing),1,0.00437
