POS,Nombre d'apparitions,Frequence d'apparition
n(sing),77,0.11883
"v(fin,pres,lex)",54,0.08333
adp(),36,0.05556
adv(gener),32,0.04938
adj(),29,0.04475
"pron(pers,1,sing)",28,0.04321
punc(quest),27,0.04167
"v(fin,pres,aux_cop)",26,0.04012
conj(coord),26,0.04012
pron(poss),25,0.03858
v(imp),24,0.03704
v(infin),22,0.03395
adv(neg),18,0.02778
"pron(pers,2,sing)",15,0.02315
"pron(pers,2,plu)",14,0.0216
n(plu),14,0.0216
"pron(pers,3,sing)",13,0.02006
"v(participle,past)",13,0.02006
pron(indef),12,0.01852
conj(subord),12,0.01852
art(indef),11,0.01698
n(prop),9,0.01389
adv(dem),9,0.01389
pron(dem),8,0.01235
interj(),7,0.0108
art(def),7,0.0108
misc(),7,0.0108
"pron(pers,1,plu)",6,0.00926
pron(rel),6,0.00926
num(card),6,0.00926
adv(resum),4,0.00617
pronadv(dem),4,0.00617
num(indef),4,0.00617
pron(inter),3,0.00463
pronadv(prep),3,0.00463
adv(inter),3,0.00463
"v(infin,subs)",2,0.00309
art(def)+n(sing),2,0.00309
adv(indef),2,0.00309
"conj(subord)+pron(pers,3,sing)",2,0.00309
conj(comp),2,0.00309
"pron(poss,2,sing)",2,0.00309
adv(),2,0.00309
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00309
"pron(pers,2,plu)+adv(neg)",1,0.00154
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00154
n(sing)+adp(),1,0.00154
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.00154
"pron(pers,3,plu)",1,0.00154
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00154
"pron(refl,2,sing)+pron(refl,2,sing)",1,0.00154
"pron(rel)+pron(pers,3,sing)",1,0.00154
"v(fin,past,aux_cop)",1,0.00154
pronadv(inter),1,0.00154
v(prtcl),1,0.00154
adp()+art(def),1,0.00154
"pron(pers,3,sing)+conj(subord)",1,0.00154
"v(fin,pres,aux_cop)+pron(pers,2,sing)",1,0.00154
"pron(dem)+v(fin,pres,aux_cop)",1,0.00154
"pron(pers,3,sing)+interj()",1,0.00154
misc(latin),1,0.00154
"pron(pers,2,sing)+pron(pers,3,sing)",1,0.00154
