POS,Nombre d'apparitions,Frequence d'apparition
n(sing),22,0.15278
v(infin),12,0.08333
"v(fin,pres,lex)",11,0.07639
"pron(pers,1,sing)",10,0.06944
adj(),9,0.0625
conj(coord),8,0.05556
adp(),8,0.05556
pron(poss),8,0.05556
adv(gener),7,0.04861
"v(fin,pres,aux_cop)",6,0.04167
n(prop),6,0.04167
adv(neg),4,0.02778
"pron(pers,2,plu)",4,0.02778
pron(dem),3,0.02083
n(plu),3,0.02083
v(imp),2,0.01389
"pron(pers,2,sing)",2,0.01389
"pron(pers,3,sing)",2,0.01389
num(indef),2,0.01389
conj(comp),2,0.01389
art(def),1,0.00694
adv(dem),1,0.00694
conj(subord),1,0.00694
pron(rel),1,0.00694
interj(),1,0.00694
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00694
"v(participle,past)",1,0.00694
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00694
v(prtcl),1,0.00694
art(indef),1,0.00694
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00694
art(def)+n(sing),1,0.00694
adv(indef),1,0.00694
