POS,Nombre d'apparitions,Frequence d'apparition
n(sing),34,0.19429
adj(),13,0.07429
adp(),12,0.06857
conj(coord),11,0.06286
pron(poss),11,0.06286
"pron(pers,1,sing)",11,0.06286
"v(fin,pres,lex)",9,0.05143
adv(gener),9,0.05143
v(infin),7,0.04
"v(fin,pres,aux_cop)",6,0.03429
adv(neg),5,0.02857
"pron(pers,3,sing)",5,0.02857
conj(subord),4,0.02286
"v(participle,past)",4,0.02286
pron(dem),2,0.01143
art(indef),2,0.01143
"pron(pers,2,sing)",2,0.01143
n(plu),2,0.01143
pron(rel),2,0.01143
interj(),2,0.01143
adv(dem),2,0.01143
v(imp),2,0.01143
"pron(pers,2,plu)",2,0.01143
"v(fin,past,lex)",2,0.01143
"pron(pers,3,sing)+interj()",1,0.00571
"v(fin,pres,lex)+pron(indef)+pron(pers,3,plu)",1,0.00571
num(card),1,0.00571
punc(quest),1,0.00571
adv(resum),1,0.00571
n(prop),1,0.00571
"pron(pers,1,sing)+adv(neg)",1,0.00571
art(def)+n(plu),1,0.00571
art(def)+adj(),1,0.00571
art(def),1,0.00571
pron(inter),1,0.00571
pronadv(rel),1,0.00571
misc(),1,0.00571
conj(comp),1,0.00571
