POS,Nombre d'apparitions,Frequence d'apparition
n(sing),55,0.26442
conj(coord),22,0.10577
"v(fin,pres,lex)",16,0.07692
adv(gener),15,0.07212
adp(),12,0.05769
n(prop),11,0.05288
pron(poss),9,0.04327
"v(fin,pres,aux_cop)",9,0.04327
adj(),8,0.03846
"pron(pers,1,sing)",6,0.02885
v(infin),6,0.02885
"pron(pers,1,plu)",5,0.02404
misc(),5,0.02404
"pron(pers,3,sing)",4,0.01923
art(def),4,0.01923
interj(),4,0.01923
"pron(pers,2,plu)",4,0.01923
pron(rel),3,0.01442
pron(indef),2,0.00962
"v(participle,past)",1,0.00481
pron(dem),1,0.00481
"pron(pers,2,sing)",1,0.00481
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00481
"v(fin,past,lex)",1,0.00481
art(indef),1,0.00481
v(prtcl),1,0.00481
pronadv(dem),1,0.00481
