POS,Nombre d'apparitions,Frequence d'apparition
n(sing),63,0.18806
adp(),27,0.0806
adv(gener),21,0.06269
pron(poss),17,0.05075
adj(),15,0.04478
v(infin),14,0.04179
"v(participle,past)",14,0.04179
"v(fin,pres,lex)",14,0.04179
"pron(pers,3,sing)",13,0.03881
art(indef),12,0.03582
"v(fin,pres,aux_cop)",11,0.03284
art(def),11,0.03284
n(plu),11,0.03284
n(prop),10,0.02985
conj(coord),9,0.02687
"pron(pers,1,sing)",9,0.02687
"v(fin,past,aux_cop)",7,0.0209
conj(subord),7,0.0209
pron(dem),6,0.01791
"pron(pers,2,plu)",6,0.01791
"v(fin,past,lex)",5,0.01493
v(imp),5,0.01493
adv(neg),5,0.01493
pron(rel),4,0.01194
"pron(pers,2,sing)",3,0.00896
num(indef),3,0.00896
interj(),2,0.00597
adv(dem),2,0.00597
pron(inter),2,0.00597
"pron(pers,3,sing)+v(fin,past,aux_cop)",1,0.00299
"conj(comp)+pron(pers,3,sing)",1,0.00299
art(def)+n(sing),1,0.00299
pronadv(rel),1,0.00299
conj(comp),1,0.00299
"pron(pers,3,plu)",1,0.00299
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00299
