POS,Nombre d'apparitions,Frequence d'apparition
n(sing),66,0.23913
adp(),30,0.1087
pron(poss),21,0.07609
adj(),18,0.06522
"pron(pers,1,sing)",14,0.05072
art(def),12,0.04348
art(indef),12,0.04348
"v(fin,pres,lex)",11,0.03986
adv(gener),10,0.03623
v(infin),9,0.03261
n(prop),8,0.02899
"v(fin,pres,aux_cop)",8,0.02899
conj(coord),8,0.02899
"v(fin,past,lex)",6,0.02174
pron(rel),5,0.01812
conj(subord),4,0.01449
"v(fin,past,aux_cop)",4,0.01449
num(indef),4,0.01449
conj(comp),4,0.01449
"pron(pers,3,sing)",3,0.01087
"v(participle,past)",2,0.00725
n(plu),2,0.00725
adv(neg),2,0.00725
pron(dem),2,0.00725
interj(),1,0.00362
pronadv(dem),1,0.00362
"pron(pers,3,plu)",1,0.00362
adv(rel),1,0.00362
pronadv(prep),1,0.00362
"adv(gener)+pron(pers,3,sing)",1,0.00362
adv(indef),1,0.00362
"pron(pers,2,plu)",1,0.00362
adv(resum),1,0.00362
v(prtcl),1,0.00362
art(def)+adj(),1,0.00362
