POS,Nombre d'apparitions,Frequence d'apparition
n(sing),33,0.20625
n(prop),12,0.075
art(def),12,0.075
adv(gener),12,0.075
adp(),11,0.06875
"v(fin,pres,lex)",10,0.0625
v(infin),8,0.05
adj(),8,0.05
conj(coord),7,0.04375
"pron(pers,3,sing)",5,0.03125
interj(),5,0.03125
pron(dem),4,0.025
num(indef),4,0.025
"v(fin,pres,aux_cop)",4,0.025
pron(poss),3,0.01875
art(indef),3,0.01875
adv(dem),2,0.0125
conj(comp),2,0.0125
"pron(pers,1,sing)",2,0.0125
"v(participle,past)",2,0.0125
"v(fin,past,lex)",2,0.0125
pron(rel),1,0.00625
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.00625
"pron(indef)+v(fin,pres,lex)+pron(pers,3,plu)",1,0.00625
art(def)+adj(),1,0.00625
v(imp),1,0.00625
"pron(pers,3,sing)+conj(subord)",1,0.00625
art(def)+adp(),1,0.00625
"adv(gener)+v(fin,past,lex)",1,0.00625
"v(fin,past,aux_cop)",1,0.00625
