POS,Nombre d'apparitions,Frequence d'apparition
n(sing),18,0.11765
art(def),12,0.07843
adp(),11,0.0719
"v(fin,pres,aux_cop)",11,0.0719
"pron(pers,3,sing)",8,0.05229
adv(gener),8,0.05229
n(prop),8,0.05229
adj(),7,0.04575
"v(fin,pres,lex)",7,0.04575
adv(neg),5,0.03268
v(infin),5,0.03268
n(plu),4,0.02614
conj(subord),4,0.02614
"v(fin,past,aux_cop)",4,0.02614
"v(participle,past)",4,0.02614
adv(dem),4,0.02614
pron(poss),4,0.02614
"pron(pers,3,plu)",3,0.01961
pronadv(rel),3,0.01961
"pron(pers,1,sing)",3,0.01961
"v(fin,past,lex)",3,0.01961
conj(coord),3,0.01961
pron(rel),3,0.01961
interj(),2,0.01307
num(card),2,0.01307
num(indef),2,0.01307
v(prtcl),1,0.00654
art(indef),1,0.00654
pron(indef),1,0.00654
pronadv(dem),1,0.00654
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00654
