POS,Nombre d'apparitions,Frequence d'apparition
n(sing),38,0.19792
adp(),15,0.07812
conj(coord),14,0.07292
"v(fin,pres,lex)",13,0.06771
adv(gener),10,0.05208
v(infin),9,0.04688
adv(neg),9,0.04688
"v(participle,past)",8,0.04167
"v(fin,pres,aux_cop)",8,0.04167
"pron(pers,2,plu)",7,0.03646
adj(),6,0.03125
art(def),5,0.02604
art(indef),5,0.02604
n(plu),4,0.02083
pron(rel),4,0.02083
pron(dem),4,0.02083
adv(dem),3,0.01562
"v(fin,past,aux_cop)",3,0.01562
pron(poss),3,0.01562
pron(indef),3,0.01562
interj(),3,0.01562
"pron(pers,3,sing)",3,0.01562
num(indef),2,0.01042
v(imp),2,0.01042
"pron(pers,2,sing)",2,0.01042
pronadv(dem),1,0.00521
"pron(pers,3,plu)",1,0.00521
conj(subord),1,0.00521
"v(fin,past,lex)",1,0.00521
n(prop),1,0.00521
misc(),1,0.00521
adp()+art(def),1,0.00521
adv(),1,0.00521
pronadv(prep),1,0.00521
