POS,Nombre d'apparitions,Frequence d'apparition
n(sing),52,0.19331
adp(),22,0.08178
adj(),19,0.07063
"pron(pers,1,sing)",18,0.06691
"v(fin,pres,aux_cop)",14,0.05204
pron(poss),14,0.05204
adv(gener),13,0.04833
v(infin),10,0.03717
"pron(pers,3,sing)",10,0.03717
"v(fin,pres,lex)",9,0.03346
"v(participle,past)",9,0.03346
conj(coord),8,0.02974
art(indef),8,0.02974
"v(fin,past,lex)",7,0.02602
interj(),7,0.02602
adv(neg),7,0.02602
art(def),5,0.01859
n(prop),4,0.01487
"v(fin,past,aux_cop)",4,0.01487
"pron(pers,2,plu)",3,0.01115
v(imp),3,0.01115
conj(subord),3,0.01115
pron(dem),2,0.00743
num(card),2,0.00743
n(plu),2,0.00743
adv(dem),2,0.00743
misc(),2,0.00743
"pron(pers,1,sing)+adv(neg)",1,0.00372
pron(rel),1,0.00372
v(prtcl),1,0.00372
pron(indef),1,0.00372
art(def)+adp(),1,0.00372
adv(indef),1,0.00372
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00372
"pron(pers,3,plu)",1,0.00372
adv(inter),1,0.00372
"pron(pers,2,sing)",1,0.00372
