POS,Nombre d'apparitions,Frequence d'apparition
n(sing),17,0.10897
"v(fin,pres,lex)",14,0.08974
adp(),12,0.07692
adj(),9,0.05769
v(infin),9,0.05769
pron(poss),8,0.05128
adv(gener),7,0.04487
conj(coord),6,0.03846
"pron(pers,1,sing)",6,0.03846
"pron(pers,3,sing)",6,0.03846
pron(rel),5,0.03205
v(imp),5,0.03205
adv(resum),4,0.02564
"v(participle,past)",4,0.02564
n(prop),4,0.02564
interj(),4,0.02564
conj(subord),4,0.02564
"pron(pers,2,plu)",4,0.02564
"v(fin,past,aux_cop)",3,0.01923
adv(neg),3,0.01923
"v(fin,pres,aux_cop)",3,0.01923
pron(dem),2,0.01282
art(def),2,0.01282
conj(comp),2,0.01282
"pron(refl,3,sing)",2,0.01282
"pron(pers,2,sing)",2,0.01282
pronadv(rel),2,0.01282
punc(quest),2,0.01282
adv(gener)+adv(gener),1,0.00641
n(plu),1,0.00641
adp()+art(def),1,0.00641
num(card),1,0.00641
num(indef),1,0.00641
