POS,Nombre d'apparitions,Frequence d'apparition
n(sing),63,0.18862
adp(),30,0.08982
pron(poss),28,0.08383
"pron(pers,1,sing)",23,0.06886
"v(fin,pres,lex)",20,0.05988
adj(),18,0.05389
adv(gener),18,0.05389
"v(fin,pres,aux_cop)",15,0.04491
v(infin),15,0.04491
"pron(pers,2,plu)",13,0.03892
conj(coord),12,0.03593
v(imp),11,0.03293
adv(neg),8,0.02395
n(plu),8,0.02395
"v(participle,past)",5,0.01497
"pron(pers,3,sing)",5,0.01497
num(indef),4,0.01198
conj(subord),4,0.01198
interj(),3,0.00898
art(def),3,0.00898
pron(rel),3,0.00898
art(indef),3,0.00898
pron(dem),3,0.00898
"v(fin,past,lex)",2,0.00599
n(prop),2,0.00599
adv(dem),2,0.00599
adp()+art(def),1,0.00299
adv(resum),1,0.00299
art(def)+adp(),1,0.00299
pron(rel)+pron(indef),1,0.00299
punc(quest),1,0.00299
"pron(refl,2,plu)",1,0.00299
"pron(pers,2,sing)+pron(pers,3,sing)",1,0.00299
art(def)+n(sing),1,0.00299
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00299
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00299
adj()+pron(dem),1,0.00299
pron(rel)+pronadv(pers),1,0.00299
"conj(subord)+pron(pers,3,sing)",1,0.00299
