POS,Nombre d'apparitions,Frequence d'apparition
n(sing),91,0.21016
adp(),48,0.11085
n(prop),28,0.06467
conj(coord),27,0.06236
adj(),25,0.05774
pron(poss),22,0.05081
"pron(pers,3,sing)",21,0.0485
"v(fin,pres,lex)",19,0.04388
art(def),17,0.03926
"v(participle,past)",15,0.03464
adv(neg),13,0.03002
adv(gener),12,0.02771
v(imp),11,0.0254
v(infin),8,0.01848
art(indef),8,0.01848
punc(quest),7,0.01617
num(card),6,0.01386
"v(fin,pres,aux_cop)",6,0.01386
"v(fin,past,lex)",6,0.01386
n(plu),5,0.01155
conj(subord),4,0.00924
"v(fin,past,aux_cop)",4,0.00924
interj(),3,0.00693
"conj(subord)+pron(pers,3,sing)",2,0.00462
adp()+art(def),2,0.00462
pronadv(dem),2,0.00462
"pron(pers,3,plu)",2,0.00462
pron(dem),2,0.00462
pron(indef),2,0.00462
"pron(pers,1,sing)",2,0.00462
art(def)+adj(),1,0.00231
adv(inter),1,0.00231
num(ord),1,0.00231
"pron(pers,2,plu)",1,0.00231
adv(),1,0.00231
adv(dem),1,0.00231
num(card)+n(plu),1,0.00231
pron(rel),1,0.00231
punc(comma),1,0.00231
"adv(inter)+pron(pers,3,sing)",1,0.00231
v(prtcl),1,0.00231
"pron(pers,3,sing)+v(fin,past,aux_cop)",1,0.00231
"v(fin,pres,aux_cop)+pron(pers,2,sing)",1,0.00231
