POS,Nombre d'apparitions,Frequence d'apparition
n(sing),50,0.18248
adp(),21,0.07664
adv(gener),20,0.07299
adj(),17,0.06204
adv(neg),16,0.05839
pron(poss),14,0.05109
n(prop),10,0.0365
"v(fin,pres,aux_cop)",10,0.0365
"v(fin,past,lex)",9,0.03285
"v(participle,past)",8,0.0292
"v(fin,pres,lex)",8,0.0292
v(infin),8,0.0292
n(plu),8,0.0292
conj(coord),7,0.02555
art(def),7,0.02555
"pron(pers,3,sing)",6,0.0219
art(indef),6,0.0219
"pron(pers,1,sing)",5,0.01825
"pron(pers,2,sing)",4,0.0146
punc(quest),4,0.0146
pron(dem),4,0.0146
art(def)+adp(),3,0.01095
v(imp),3,0.01095
interj(),3,0.01095
adv(dem),3,0.01095
num(indef),2,0.0073
pron(rel),2,0.0073
"pron(pers,2,plu)",2,0.0073
"pron(pers,1,plu)",1,0.00365
"conj(subord)+pron(pers,3,plu)",1,0.00365
"pron(indef)+v(fin,pres,aux_cop)",1,0.00365
"conj(coord)+pron(pers,3,sing)",1,0.00365
adp()+art(def),1,0.00365
"v(fin,past,aux_cop)",1,0.00365
num(card),1,0.00365
adv(resum),1,0.00365
conj(subord),1,0.00365
conj(subord)+pron(indef),1,0.00365
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00365
"pron(pers,3,sing)+interj()",1,0.00365
"pron(refl,3,sing)+adp()",1,0.00365
pronadv(rel),1,0.00365
