POS,Nombre d'apparitions,Frequence d'apparition
n(sing),41,0.15356
adj(),26,0.09738
conj(coord),20,0.07491
adp(),18,0.06742
adv(gener),17,0.06367
"v(fin,pres,lex)",15,0.05618
"v(fin,pres,aux_cop)",11,0.0412
art(indef),10,0.03745
num(indef),9,0.03371
art(def),9,0.03371
n(plu),7,0.02622
pron(poss),7,0.02622
v(infin),7,0.02622
pron(indef),6,0.02247
adv(dem),6,0.02247
"v(participle,past)",6,0.02247
"pron(pers,1,plu)",5,0.01873
pron(dem),5,0.01873
"pron(pers,2,sing)",4,0.01498
adp()+art(def),4,0.01498
"pron(pers,3,sing)",3,0.01124
"pron(pers,2,plu)",3,0.01124
conj(comp),2,0.00749
pronadv(prep),2,0.00749
"pron(pers,3,plu)",2,0.00749
misc(),2,0.00749
interj(),2,0.00749
punc(quest),2,0.00749
"v(fin,past,lex)",2,0.00749
adv(neg),2,0.00749
pronadv(dem),2,0.00749
v(imp),1,0.00375
"pron(pers,3,sing)+pron(pers,1,sing)+v(fin,pres,lex)",1,0.00375
"pron(pers,1,sing)",1,0.00375
adv(rel),1,0.00375
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00375
n(plu)+art(def),1,0.00375
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00375
n(prop),1,0.00375
punc(semicolon),1,0.00375
adv(resum),1,0.00375
