POS,Nombre d'apparitions,Frequence d'apparition
n(sing),29,0.23577
adp(),14,0.11382
"v(fin,pres,lex)",10,0.0813
adj(),9,0.07317
"v(participle,past)",8,0.06504
art(def),8,0.06504
conj(coord),8,0.06504
pron(poss),6,0.04878
adv(gener),5,0.04065
n(prop),3,0.02439
pron(rel),2,0.01626
"pron(pers,1,plu)",2,0.01626
"pron(pers,3,plu)",2,0.01626
"pron(pers,2,plu)",2,0.01626
conj(subord),1,0.00813
pron(dem),1,0.00813
num(indef),1,0.00813
punc(quest),1,0.00813
"pron(pers,2,sing)",1,0.00813
adv(gener)+art(def),1,0.00813
art(indef),1,0.00813
"pron(pers,3,sing)",1,0.00813
pron(indef),1,0.00813
misc(),1,0.00813
v(infin),1,0.00813
interj(),1,0.00813
"v(fin,past,aux_cop)",1,0.00813
"v(fin,pres,aux_cop)",1,0.00813
adv(resum),1,0.00813
