POS,Nombre d'apparitions,Frequence d'apparition
n(sing),42,0.19626
adj(),21,0.09813
adv(gener),15,0.07009
"v(fin,pres,lex)",14,0.06542
adp(),13,0.06075
conj(coord),13,0.06075
art(def),11,0.0514
"v(fin,pres,aux_cop)",10,0.04673
v(infin),10,0.04673
art(indef),9,0.04206
n(plu),6,0.02804
"pron(pers,3,sing)",5,0.02336
punc(quest),5,0.02336
pron(poss),5,0.02336
"pron(pers,1,sing)",3,0.01402
"v(participle,past)",3,0.01402
pron(indef),2,0.00935
interj(),2,0.00935
"pron(pers,2,sing)",2,0.00935
conj(subord),2,0.00935
adv(dem),2,0.00935
num(indef),2,0.00935
adv(neg),2,0.00935
v(imp),2,0.00935
n(prop),2,0.00935
adv(resum),1,0.00467
conj(comp),1,0.00467
pron(rel),1,0.00467
"v(fin,past,lex)",1,0.00467
"pron(pers,2,plu)",1,0.00467
"conj(subord)+pron(pers,3,sing)",1,0.00467
pronadv(dem),1,0.00467
pronadv(prep),1,0.00467
"pron(pers,1,sing)+v(fin,pres,lex)",1,0.00467
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00467
pron(dem),1,0.00467
