POS,Nombre d'apparitions,Frequence d'apparition
n(sing),16,0.16
n(prop),8,0.08
"pron(pers,1,sing)",8,0.08
"v(fin,pres,lex)",7,0.07
adv(gener),6,0.06
v(infin),6,0.06
conj(subord),5,0.05
adp(),5,0.05
"pron(pers,3,sing)",4,0.04
pron(poss),4,0.04
"v(fin,pres,aux_cop)",3,0.03
adj(),3,0.03
art(indef),3,0.03
interj(),3,0.03
conj(coord),3,0.03
pron(dem),2,0.02
"pron(pers,2,sing)",2,0.02
adv(neg),2,0.02
v(imp),1,0.01
"v(participle,past)",1,0.01
misc(),1,0.01
num(indef),1,0.01
"v(fin,past,lex)",1,0.01
adv(resum),1,0.01
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.01
pron(inter),1,0.01
conj(comp),1,0.01
adv(dem),1,0.01
