POS,Nombre d'apparitions,Frequence d'apparition
n(sing),41,0.14041
v(infin),25,0.08562
adv(gener),22,0.07534
"v(fin,pres,aux_cop)",21,0.07192
adp(),18,0.06164
"pron(pers,1,sing)",17,0.05822
adj(),15,0.05137
"v(fin,pres,lex)",15,0.05137
conj(coord),14,0.04795
pron(poss),13,0.04452
"pron(pers,2,plu)",13,0.04452
adv(neg),10,0.03425
"v(participle,past)",7,0.02397
art(indef),7,0.02397
"pron(pers,2,sing)",6,0.02055
art(def),6,0.02055
interj(),6,0.02055
conj(subord),5,0.01712
n(plu),5,0.01712
conj(comp),4,0.0137
pronadv(rel),3,0.01027
"v(fin,past,aux_cop)",3,0.01027
adv(dem),2,0.00685
n(prop),2,0.00685
"pron(pers,3,plu)",2,0.00685
v(imp),2,0.00685
"pron(pers,3,sing)",2,0.00685
"v(fin,past,lex)",1,0.00342
adv(resum),1,0.00342
punc(quest),1,0.00342
adp()+art(def),1,0.00342
num(card),1,0.00342
pron(dem),1,0.00342
