POS,Nombre d'apparitions,Frequence d'apparition
n(sing),116,0.16066
adp(),55,0.07618
art(def),47,0.0651
conj(coord),40,0.0554
"pron(pers,1,sing)",40,0.0554
adj(),38,0.05263
adv(gener),35,0.04848
pron(poss),33,0.04571
v(infin),32,0.04432
"v(fin,pres,aux_cop)",31,0.04294
"v(fin,pres,lex)",29,0.04017
"v(participle,past)",29,0.04017
n(plu),24,0.03324
"pron(pers,3,sing)",17,0.02355
n(prop),13,0.01801
"v(fin,past,lex)",12,0.01662
adv(neg),11,0.01524
"pron(pers,2,plu)",11,0.01524
art(indef),10,0.01385
pron(dem),9,0.01247
"v(fin,past,aux_cop)",9,0.01247
conj(subord),9,0.01247
num(indef),7,0.0097
"pron(pers,2,sing)",7,0.0097
pron(indef),6,0.00831
adp()+art(def),6,0.00831
adv(dem),6,0.00831
v(imp),6,0.00831
interj(),5,0.00693
"pron(pers,3,plu)",4,0.00554
pron(rel),3,0.00416
adv(resum),3,0.00416
pronadv(rel),2,0.00277
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00277
"pron(pers,1,plu)",2,0.00277
num(card),1,0.00139
pron(inter),1,0.00139
adv(rel),1,0.00139
punc(quest),1,0.00139
misc(),1,0.00139
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00139
"pron(pers,3,sing)+conj(subord)",1,0.00139
"conj(subord)+pron(pers,3,sing)",1,0.00139
"pron(pers,3,sing)+interj()",1,0.00139
"pron(refl,3,sing)",1,0.00139
adv(indef),1,0.00139
adv(inter),1,0.00139
"pron(refl,2,plu)",1,0.00139
