POS,Nombre d'apparitions,Frequence d'apparition
n(sing),79,0.17137
adp(),42,0.09111
"pron(pers,1,sing)",33,0.07158
n(prop),27,0.05857
pron(poss),27,0.05857
adv(gener),26,0.0564
adj(),20,0.04338
"v(fin,pres,aux_cop)",20,0.04338
conj(coord),19,0.04121
v(infin),17,0.03688
"pron(pers,2,plu)",17,0.03688
"v(fin,pres,lex)",16,0.03471
art(def),13,0.0282
"v(participle,past)",13,0.0282
art(indef),13,0.0282
n(plu),11,0.02386
v(imp),9,0.01952
misc(),7,0.01518
adv(neg),6,0.01302
interj(),6,0.01302
num(indef),5,0.01085
conj(subord),4,0.00868
pron(indef),4,0.00868
"v(fin,past,aux_cop)",3,0.00651
pron(dem),3,0.00651
adv(dem),3,0.00651
"pron(pers,3,sing)",2,0.00434
v(prtcl),2,0.00434
adv(inter),2,0.00434
"v(fin,past,lex)",2,0.00434
pron(inter),2,0.00434
"pron(pers,3,plu)",1,0.00217
"pron(pers,1,plu)",1,0.00217
"pron(refl,1,sing)",1,0.00217
art(def)+n(sing),1,0.00217
adv(gener)+art(def),1,0.00217
conj(comp),1,0.00217
pron(rel),1,0.00217
adj(subs),1,0.00217
