POS,Nombre d'apparitions,Frequence d'apparition
n(sing),50,0.14663
adp(),39,0.11437
conj(coord),27,0.07918
"pron(pers,3,sing)",22,0.06452
"v(fin,pres,lex)",22,0.06452
v(infin),21,0.06158
"v(fin,pres,aux_cop)",20,0.05865
adj(),15,0.04399
pron(poss),15,0.04399
adv(neg),14,0.04106
adv(gener),14,0.04106
conj(subord),10,0.02933
"v(participle,past)",9,0.02639
v(imp),8,0.02346
interj(),8,0.02346
n(plu),6,0.0176
art(def),6,0.0176
adv(dem),4,0.01173
"pron(pers,1,plu)",4,0.01173
pron(indef),3,0.0088
num(indef),3,0.0088
"pron(pers,1,sing)",3,0.0088
pron(rel),2,0.00587
conj(comp),2,0.00587
"pron(refl,3,sing)",2,0.00587
pronadv(dem),2,0.00587
"pron(pers,2,plu)",1,0.00293
adp()+art(def),1,0.00293
v(prtcl),1,0.00293
pron(dem),1,0.00293
pron(inter),1,0.00293
n(prop),1,0.00293
art(def)+adp(),1,0.00293
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00293
art(indef),1,0.00293
"pron(pers,3,plu)",1,0.00293
