POS,Nombre d'apparitions,Frequence d'apparition
n(sing),37,0.22289
"pron(pers,1,plu)",13,0.07831
"v(fin,pres,aux_cop)",10,0.06024
conj(coord),9,0.05422
v(infin),9,0.05422
"v(fin,pres,lex)",9,0.05422
adv(gener),8,0.04819
art(def),8,0.04819
interj(),7,0.04217
adv(neg),6,0.03614
adp(),6,0.03614
adj(),5,0.03012
pron(indef),5,0.03012
conj(subord),4,0.0241
art(indef),3,0.01807
pron(dem),3,0.01807
"pron(pers,3,sing)",3,0.01807
"pron(pers,3,plu)",3,0.01807
n(prop),2,0.01205
num(indef),2,0.01205
"pron(pers,2,plu)",2,0.01205
"pron(pers,1,sing)",2,0.01205
"v(participle,past)",2,0.01205
punc(hyphen),2,0.01205
adv(inter),1,0.00602
"pron(refl,3,sing)",1,0.00602
pron(poss),1,0.00602
pron(inter),1,0.00602
adv(dem),1,0.00602
"pron(pers,3,sing)+pron(indef)",1,0.00602
