POS,Nombre d'apparitions,Frequence d'apparition
n(sing),47,0.24607
"v(fin,pres,lex)",18,0.09424
adp(),16,0.08377
adj(),14,0.0733
art(def),13,0.06806
adv(gener),13,0.06806
conj(coord),10,0.05236
pron(poss),8,0.04188
n(prop),6,0.03141
v(infin),4,0.02094
interj(),4,0.02094
"v(fin,past,lex)",4,0.02094
"pron(pers,3,sing)",4,0.02094
art(indef),3,0.01571
"v(fin,pres,aux_cop)",3,0.01571
adv(neg),3,0.01571
v(imp),3,0.01571
"pron(pers,1,plu)",2,0.01047
pron(dem),2,0.01047
adv(dem),2,0.01047
conj(comp),2,0.01047
art(def)+adj(),1,0.00524
"pron(pers,1,sing)",1,0.00524
"pron(pers,3,sing)+v(fin,past,lex)",1,0.00524
"pron(pers,2,sing)",1,0.00524
conj(subord),1,0.00524
n(plu),1,0.00524
"v(participle,past)",1,0.00524
art(def)+adp(),1,0.00524
pron(indef),1,0.00524
adp()+art(def),1,0.00524
