POS,Nombre d'apparitions,Frequence d'apparition
n(sing),100,0.20877
adp(),39,0.08142
adv(gener),34,0.07098
v(infin),30,0.06263
adj(),26,0.05428
"v(fin,pres,aux_cop)",23,0.04802
pron(poss),23,0.04802
"v(fin,pres,lex)",22,0.04593
conj(coord),20,0.04175
art(def),19,0.03967
adv(neg),17,0.03549
n(plu),13,0.02714
"v(participle,past)",11,0.02296
art(indef),10,0.02088
"pron(pers,3,sing)",9,0.01879
"pron(pers,2,sing)",7,0.01461
v(imp),7,0.01461
pron(dem),6,0.01253
"pron(pers,1,sing)",6,0.01253
n(prop),5,0.01044
"pron(pers,2,plu)",5,0.01044
num(indef),5,0.01044
pron(rel),4,0.00835
"v(fin,past,aux_cop)",4,0.00835
conj(subord),4,0.00835
adv(resum),4,0.00835
adv(dem),3,0.00626
adv(inter),3,0.00626
misc(),2,0.00418
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00418
pron(indef),2,0.00418
punc(quest),1,0.00209
interj(),1,0.00209
"v(participle,pres)",1,0.00209
"pron(pers,1,plu)",1,0.00209
"pron(poss,2,sing)",1,0.00209
"pron(pers,3,sing)+interj()",1,0.00209
"pron(pers,3,plu)",1,0.00209
art(def)+adp(),1,0.00209
conj(comp),1,0.00209
pronadv(dem),1,0.00209
adp()+art(def)+n(sing),1,0.00209
"pron(pers,3,sing)+pron(pers,1,plu)",1,0.00209
art(indef)+adp(),1,0.00209
"v(fin,past,lex)",1,0.00209
