POS,Nombre d'apparitions,Frequence d'apparition
n(sing),88,0.22977
adv(gener),33,0.08616
v(infin),27,0.0705
adp(),26,0.06789
"v(fin,pres,aux_cop)",22,0.05744
conj(coord),20,0.05222
adj(),19,0.04961
art(def),18,0.047
"pron(pers,1,sing)",14,0.03655
pron(poss),13,0.03394
adv(neg),10,0.02611
"v(fin,pres,lex)",10,0.02611
"pron(pers,2,plu)",10,0.02611
"v(participle,past)",8,0.02089
art(indef),8,0.02089
v(imp),7,0.01828
n(prop),7,0.01828
"pron(pers,3,sing)",5,0.01305
pron(indef),4,0.01044
"v(fin,past,lex)",4,0.01044
"pron(pers,1,plu)",3,0.00783
num(card),3,0.00783
interj(),3,0.00783
"v(fin,past,aux_cop)",3,0.00783
n(plu),2,0.00522
adv(dem),2,0.00522
v(prtcl),2,0.00522
"pron(pers,3,sing)+v(imp)",1,0.00261
misc(),1,0.00261
punc(quest),1,0.00261
pronadv(dem),1,0.00261
adp()+art(def),1,0.00261
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00261
"pron(pers,2,sing)",1,0.00261
adv(resum),1,0.00261
pron(dem),1,0.00261
v(infin)+adp(),1,0.00261
pron(rel),1,0.00261
pron(inter),1,0.00261
