POS,Nombre d'apparitions,Frequence d'apparition
n(sing),53,0.1523
adp(),37,0.10632
adv(gener),26,0.07471
pron(poss),22,0.06322
adj(),19,0.0546
"v(fin,pres,aux_cop)",18,0.05172
"pron(pers,1,sing)",16,0.04598
"v(participle,past)",15,0.0431
"pron(pers,2,plu)",13,0.03736
conj(coord),12,0.03448
v(infin),11,0.03161
n(plu),10,0.02874
interj(),10,0.02874
n(prop),10,0.02874
"v(fin,pres,lex)",9,0.02586
art(indef),9,0.02586
conj(subord),8,0.02299
"pron(pers,2,sing)",5,0.01437
pron(dem),5,0.01437
adv(neg),4,0.01149
adv(dem),4,0.01149
art(def),4,0.01149
"v(fin,past,lex)",3,0.00862
v(imp),3,0.00862
pron(rel),3,0.00862
num(indef),2,0.00575
adv(resum),2,0.00575
"v(fin,past,aux_cop)",2,0.00575
misc(latin),1,0.00287
conj(comp),1,0.00287
"pron(refl,1,sing)",1,0.00287
art(def)+n(sing),1,0.00287
pron(indef),1,0.00287
"pron(pers,3,sing)",1,0.00287
adp()+art(def),1,0.00287
misc(),1,0.00287
pronadv(prep),1,0.00287
"pron(pers,3,sing)+adv(neg)",1,0.00287
art(def)+adp(),1,0.00287
pronadv(dem),1,0.00287
adv(indef),1,0.00287
