POS,Nombre d'apparitions,Frequence d'apparition
n(sing),42,0.13003
adp(),32,0.09907
"v(fin,pres,aux_cop)",27,0.08359
v(infin),26,0.0805
"pron(pers,1,sing)",24,0.0743
adj(),24,0.0743
pron(poss),19,0.05882
adv(gener),19,0.05882
conj(coord),15,0.04644
"v(fin,pres,lex)",11,0.03406
"v(participle,past)",7,0.02167
adv(neg),7,0.02167
n(plu),6,0.01858
conj(subord),6,0.01858
num(indef),5,0.01548
pron(dem),5,0.01548
art(def),5,0.01548
"pron(pers,3,sing)",5,0.01548
pron(rel),4,0.01238
n(prop),3,0.00929
art(def)+adp(),3,0.00929
pronadv(rel),3,0.00929
adv(dem),3,0.00929
adv(resum),3,0.00929
conj(comp),2,0.00619
"pron(pers,1,plu)",2,0.00619
adp()+art(def),1,0.0031
"pron(pers,2,plu)",1,0.0031
"v(fin,pres,aux_cop)+pron(pers,2,plu)",1,0.0031
adv(inter),1,0.0031
art(indef),1,0.0031
"v(fin,past,lex)+pron(pers,1,sing)",1,0.0031
pronadv(dem),1,0.0031
pronadv(prep),1,0.0031
"pron(refl,1,sing)",1,0.0031
v(imp),1,0.0031
"v(participle,pres)",1,0.0031
"v(fin,past,aux_cop)",1,0.0031
pron(indef),1,0.0031
adv(indef),1,0.0031
"pron(pers,2,sing)",1,0.0031
