POS,Nombre d'apparitions,Frequence d'apparition
n(sing),64,0.21053
adp(),23,0.07566
art(def),20,0.06579
adj(),20,0.06579
v(infin),18,0.05921
adv(gener),17,0.05592
"v(fin,pres,aux_cop)",16,0.05263
"v(fin,pres,lex)",16,0.05263
pron(poss),14,0.04605
conj(coord),13,0.04276
"pron(pers,1,plu)",13,0.04276
adv(neg),9,0.02961
interj(),7,0.02303
n(prop),6,0.01974
"pron(pers,3,sing)",5,0.01645
pron(rel),5,0.01645
num(indef),5,0.01645
n(plu),5,0.01645
"v(participle,past)",4,0.01316
pron(dem),3,0.00987
pron(indef),3,0.00987
"v(fin,past,lex)",3,0.00987
conj(subord),2,0.00658
art(def)+adp(),2,0.00658
conj(comp),2,0.00658
"pron(pers,1,sing)",2,0.00658
"pron(refl,3,sing)",1,0.00329
"pron(pers,3,sing)+v(fin,past,lex)",1,0.00329
art(indef),1,0.00329
adv(dem),1,0.00329
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00329
"pron(pers,2,sing)",1,0.00329
art(def)+n(sing),1,0.00329
