POS,Nombre d'apparitions,Frequence d'apparition
n(sing),108,0.22222
adp(),43,0.08848
adj(),32,0.06584
adv(gener),29,0.05967
art(def),28,0.05761
"v(fin,pres,lex)",26,0.0535
conj(coord),25,0.05144
n(prop),21,0.04321
"pron(pers,2,plu)",20,0.04115
"v(fin,pres,aux_cop)",15,0.03086
v(infin),12,0.02469
"v(participle,past)",11,0.02263
pron(poss),10,0.02058
"pron(pers,3,sing)",9,0.01852
interj(),9,0.01852
art(indef),8,0.01646
conj(subord),8,0.01646
adv(neg),7,0.0144
pron(dem),7,0.0144
pron(rel),7,0.0144
misc(),6,0.01235
v(imp),6,0.01235
"pron(pers,1,sing)",5,0.01029
adv(dem),4,0.00823
pron(indef),3,0.00617
"pron(refl,2,plu)",3,0.00617
adp()+art(def),2,0.00412
num(indef),2,0.00412
n(plu),2,0.00412
pronadv(rel),2,0.00412
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00206
adv(inter),1,0.00206
pron(inter),1,0.00206
conj(comp),1,0.00206
"pron(pers,3,plu)",1,0.00206
"pron(pers,2,sing)",1,0.00206
"v(fin,past,aux_cop)",1,0.00206
"pron(pers,1,plu)",1,0.00206
v(prtcl),1,0.00206
pronadv(dem),1,0.00206
"adv(inter)+pron(pers,3,sing)",1,0.00206
"v(fin,past,lex)",1,0.00206
art(def)+n(sing),1,0.00206
art(def)+adp(),1,0.00206
"pron(pers,3,sing)+pron(pers,1,plu)",1,0.00206
misc(latin),1,0.00206
