POS,Nombre d'apparitions,Frequence d'apparition
n(sing),27,0.2093
adp(),16,0.12403
adv(neg),10,0.07752
"v(fin,pres,aux_cop)",9,0.06977
"v(fin,pres,lex)",9,0.06977
adj(),7,0.05426
v(infin),6,0.04651
art(def),6,0.04651
n(plu),6,0.04651
adv(gener),5,0.03876
conj(coord),5,0.03876
art(indef),3,0.02326
interj(),2,0.0155
art(def)+n(sing),2,0.0155
pron(indef),2,0.0155
adv(dem),2,0.0155
"pron(pers,2,sing)",1,0.00775
"pron(pers,3,sing)",1,0.00775
conj(comp),1,0.00775
adv(indef),1,0.00775
pronadv(rel),1,0.00775
pron(rel),1,0.00775
n(prop),1,0.00775
v(imp),1,0.00775
num(indef),1,0.00775
art(def)+adp(),1,0.00775
pron(poss),1,0.00775
"v(participle,past)",1,0.00775
