POS,Nombre d'apparitions,Frequence d'apparition
n(sing),83,0.19302
adp(),35,0.0814
v(infin),31,0.07209
conj(coord),27,0.06279
adv(gener),24,0.05581
adj(),22,0.05116
"v(fin,pres,lex)",18,0.04186
"v(fin,pres,aux_cop)",17,0.03953
art(def),16,0.03721
"pron(pers,3,sing)",16,0.03721
art(indef),15,0.03488
adv(neg),14,0.03256
interj(),11,0.02558
"pron(pers,2,plu)",10,0.02326
pron(poss),10,0.02326
v(imp),8,0.0186
pron(indef),8,0.0186
n(prop),6,0.01395
num(indef),5,0.01163
"pron(pers,2,sing)",5,0.01163
pron(dem),5,0.01163
conj(subord),4,0.0093
n(plu),4,0.0093
"pron(pers,1,sing)",4,0.0093
pronadv(dem),3,0.00698
"v(participle,past)",3,0.00698
"v(fin,past,aux_cop)",3,0.00698
"pron(pers,3,plu)",3,0.00698
conj(comp),3,0.00698
pron(rel),3,0.00698
num(card),2,0.00465
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00233
punc(quest),1,0.00233
"pron(refl,3,sing)",1,0.00233
"v(fin,past,lex)",1,0.00233
misc(),1,0.00233
"pron(pers,2,plu)+v(fin,pres,lex)",1,0.00233
adv(dem),1,0.00233
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00233
"pron(pers,3,sing)+interj()",1,0.00233
"pron(pers,3,sing)+v(imp)",1,0.00233
pronadv(rel),1,0.00233
num(ord),1,0.00233
