POS,Nombre d'apparitions,Frequence d'apparition
n(sing),39,0.13589
"v(fin,pres,lex)",24,0.08362
adv(gener),22,0.07666
pron(poss),19,0.0662
conj(coord),17,0.05923
"pron(pers,1,sing)",17,0.05923
adp(),16,0.05575
v(infin),16,0.05575
"v(fin,pres,aux_cop)",13,0.0453
adj(),12,0.04181
adv(neg),11,0.03833
"pron(pers,3,plu)",11,0.03833
n(plu),10,0.03484
"pron(pers,2,sing)",7,0.02439
"pron(pers,2,plu)",7,0.02439
"v(participle,past)",6,0.02091
art(def),5,0.01742
v(imp),5,0.01742
art(def)+n(sing),4,0.01394
pron(dem),4,0.01394
punc(quest),3,0.01045
art(indef),2,0.00697
interj(),2,0.00697
conj(subord),2,0.00697
"pron(pers,3,sing)",2,0.00697
adp()+art(def),2,0.00697
n(prop),1,0.00348
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00348
adv(dem),1,0.00348
adv(resum),1,0.00348
pron(rel),1,0.00348
num(indef),1,0.00348
misc(),1,0.00348
"v(participle,pres)",1,0.00348
"pron(poss,2,sing)",1,0.00348
