POS,Nombre d'apparitions,Frequence d'apparition
n(sing),47,0.20524
adp(),28,0.12227
adj(),19,0.08297
adv(gener),15,0.0655
"v(fin,pres,lex)",13,0.05677
art(def),11,0.04803
conj(coord),10,0.04367
"v(participle,past)",9,0.0393
"pron(pers,3,sing)",8,0.03493
v(infin),7,0.03057
n(prop),6,0.0262
art(indef),6,0.0262
"v(fin,pres,aux_cop)",6,0.0262
adv(dem),6,0.0262
"pron(pers,1,plu)",3,0.0131
n(plu),3,0.0131
pron(poss),3,0.0131
conj(subord),2,0.00873
art(def)+adp(),2,0.00873
interj(),2,0.00873
punc(quest),2,0.00873
"v(fin,past,lex)",2,0.00873
adv(resum),2,0.00873
"pron(pers,2,sing)",2,0.00873
"pron(pers,1,sing)",1,0.00437
"v(participle,pres)",1,0.00437
pronadv(rel),1,0.00437
conj(comp),1,0.00437
v(imp),1,0.00437
adp()+art(def),1,0.00437
num(card),1,0.00437
adv(inter),1,0.00437
adv(neg),1,0.00437
pron(dem),1,0.00437
"pron(pers,2,plu)",1,0.00437
num(indef),1,0.00437
pron(indef),1,0.00437
pron(rel),1,0.00437
misc(latin),1,0.00437
