POS,Nombre d'apparitions,Frequence d'apparition
n(sing),57,0.19454
"v(fin,pres,lex)",28,0.09556
adv(gener),27,0.09215
adp(),27,0.09215
art(indef),16,0.05461
adv(neg),12,0.04096
conj(coord),12,0.04096
art(def),12,0.04096
"v(participle,past)",12,0.04096
adj(),11,0.03754
pron(poss),10,0.03413
n(prop),7,0.02389
"v(fin,pres,aux_cop)",6,0.02048
n(plu),4,0.01365
art(def)+adp(),4,0.01365
conj(comp),4,0.01365
v(imp),4,0.01365
"pron(pers,3,sing)",4,0.01365
conj(subord),4,0.01365
pronadv(rel),3,0.01024
"pron(pers,2,sing)",3,0.01024
pron(rel),3,0.01024
pron(indef),3,0.01024
art(def)+n(sing),2,0.00683
"pron(pers,3,sing)+conj(subord)",1,0.00341
"adv(gener)+pron(pers,3,sing)",1,0.00341
"pron(pers,1,sing)",1,0.00341
punc(quest),1,0.00341
pronadv(pers)+pron(rel),1,0.00341
"pron(pers,2,plu)",1,0.00341
v(infin),1,0.00341
"v(fin,past,lex)",1,0.00341
"pron(pers,3,sing)+interj()",1,0.00341
pron(inter),1,0.00341
adv(dem),1,0.00341
num(card),1,0.00341
"pronadv(pers)+v(fin,pres,lex)",1,0.00341
"pron(pers,3,plu)",1,0.00341
num(indef),1,0.00341
art(def)+adj(),1,0.00341
interj(),1,0.00341
adp()+art(def),1,0.00341
