POS,Nombre d'apparitions,Frequence d'apparition
n(sing),17,0.23611
adv(gener),11,0.15278
adp(),5,0.06944
pron(poss),4,0.05556
adj(),4,0.05556
conj(coord),4,0.05556
"pron(pers,3,sing)",4,0.05556
"v(fin,pres,aux_cop)",4,0.05556
"v(fin,pres,lex)",3,0.04167
v(infin),3,0.04167
pron(rel),2,0.02778
n(plu),2,0.02778
conj(subord),2,0.02778
"pron(pers,2,plu)",1,0.01389
adv(neg),1,0.01389
punc(hyphen),1,0.01389
pron(dem),1,0.01389
"v(fin,past,aux_cop)",1,0.01389
"v(participle,past)",1,0.01389
num(indef),1,0.01389
