POS,Nombre d'apparitions,Frequence d'apparition
n(sing),64,0.15686
adp(),33,0.08088
"pron(pers,1,sing)",26,0.06373
conj(coord),25,0.06127
v(infin),25,0.06127
"pron(pers,2,plu)",23,0.05637
adv(gener),22,0.05392
"v(fin,pres,aux_cop)",21,0.05147
adv(neg),21,0.05147
"v(fin,pres,lex)",19,0.04657
pron(poss),16,0.03922
art(indef),16,0.03922
adj(),14,0.03431
"pron(pers,2,sing)",12,0.02941
art(def),8,0.01961
n(plu),7,0.01716
conj(subord),7,0.01716
"v(participle,past)",6,0.01471
"v(fin,past,aux_cop)",5,0.01225
interj(),4,0.0098
"pron(pers,3,sing)",3,0.00735
v(imp),3,0.00735
n(prop),3,0.00735
num(indef),3,0.00735
num(card),2,0.0049
adv(resum),2,0.0049
v(prtcl),2,0.0049
conj(comp),2,0.0049
adv(dem),2,0.0049
adv(gener)+adv(gener),1,0.00245
pron(indef),1,0.00245
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00245
pron(dem),1,0.00245
misc(),1,0.00245
pronadv(dem),1,0.00245
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00245
pronadv(inter),1,0.00245
pron(inter),1,0.00245
"v(infin,subs)",1,0.00245
adv(),1,0.00245
punc(quest),1,0.00245
