POS,Nombre d'apparitions,Frequence d'apparition
n(sing),71,0.21321
adp(),34,0.1021
pron(poss),27,0.08108
"pron(pers,1,sing)",20,0.06006
"v(fin,pres,aux_cop)",19,0.05706
v(infin),16,0.04805
adj(),14,0.04204
adv(gener),14,0.04204
conj(coord),14,0.04204
n(plu),11,0.03303
"v(participle,past)",10,0.03003
"v(fin,pres,lex)",9,0.02703
art(def),7,0.02102
art(indef),7,0.02102
adv(neg),6,0.01802
v(imp),6,0.01802
pron(indef),6,0.01802
n(prop),4,0.01201
"pron(pers,2,plu)",4,0.01201
"pron(pers,3,sing)",4,0.01201
num(indef),4,0.01201
pron(dem),3,0.00901
conj(subord),3,0.00901
"pron(refl,3,sing)",2,0.00601
"v(fin,past,aux_cop)",2,0.00601
art(def)+n(sing),2,0.00601
adp()+art(def),2,0.00601
n(sing)+adp(),2,0.00601
adv(resum),2,0.00601
pron(rel),2,0.00601
n(prop)+n(sing),1,0.003
"pron(poss,2,sing)",1,0.003
misc(),1,0.003
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.003
"pron(pers,2,sing)",1,0.003
"v(fin,past,lex)",1,0.003
