POS,Nombre d'apparitions,Frequence d'apparition
n(sing),41,0.173
punc(quest),24,0.10127
adj(),20,0.08439
conj(coord),20,0.08439
v(infin),14,0.05907
adv(gener),11,0.04641
"v(fin,pres,aux_cop)",9,0.03797
"pron(pers,1,sing)",9,0.03797
v(imp),8,0.03376
n(plu),7,0.02954
art(indef),6,0.02532
"v(participle,past)",6,0.02532
"v(fin,pres,lex)",6,0.02532
adp(),6,0.02532
n(prop),6,0.02532
pron(poss),5,0.0211
adv(neg),4,0.01688
conj(comp),3,0.01266
interj(),2,0.00844
adv(dem),2,0.00844
art(def)+adp(),2,0.00844
punc(comma),2,0.00844
pron(rel),2,0.00844
"pron(pers,1,plu)",2,0.00844
misc(),2,0.00844
"v(infin,subs)",2,0.00844
pron(indef),2,0.00844
"pron(refl,2,sing)",1,0.00422
conj(subord),1,0.00422
pron(dem),1,0.00422
punc(period),1,0.00422
v(prtcl),1,0.00422
"v(fin,pres,lex)+pron(rel)",1,0.00422
punc(hyphen),1,0.00422
"pron(pers,3,sing)+conj(coord)",1,0.00422
num(indef),1,0.00422
art(indef)+adp(),1,0.00422
"pron(poss,2,sing)",1,0.00422
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00422
"pron(pers,2,sing)",1,0.00422
adv(resum),1,0.00422
