POS,Nombre d'apparitions,Frequence d'apparition
n(sing),110,0.12571
adv(gener),80,0.09143
v(infin),80,0.09143
"v(fin,pres,aux_cop)",67,0.07657
adp(),58,0.06629
adj(),41,0.04686
conj(coord),39,0.04457
art(def),35,0.04
n(plu),32,0.03657
"v(fin,pres,lex)",32,0.03657
adv(neg),28,0.032
pron(poss),23,0.02629
"v(participle,past)",21,0.024
adv(dem),17,0.01943
"pron(pers,1,sing)",17,0.01943
"pron(pers,2,plu)",16,0.01829
pron(dem),15,0.01714
"pron(pers,3,sing)",15,0.01714
n(prop),14,0.016
art(indef),13,0.01486
num(indef),12,0.01371
"pron(pers,1,plu)",11,0.01257
"pron(pers,2,sing)",9,0.01029
conj(subord),9,0.01029
pron(rel),8,0.00914
"v(fin,past,lex)",7,0.008
"v(fin,past,aux_cop)",7,0.008
art(def)+adp(),7,0.008
pron(indef),6,0.00686
pronadv(dem),4,0.00457
adp()+art(def),4,0.00457
interj(),4,0.00457
"pron(pers,3,sing)+v(fin,pres,aux_cop)",3,0.00343
adv(inter),3,0.00343
pronadv(prep),2,0.00229
num(card),2,0.00229
"pron(pers,3,sing)+adv(neg)",2,0.00229
v(imp),2,0.00229
art(def)+n(sing),2,0.00229
pronadv(rel),2,0.00229
art(def)+num(card),1,0.00114
"conj(subord)+pron(pers,3,plu)",1,0.00114
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00114
"pronadv(rel)+pron(pers,3,sing)",1,0.00114
misc(),1,0.00114
"conj(subord)+pron(pers,3,sing)",1,0.00114
conj(comp),1,0.00114
"pron(refl,3,sing)",1,0.00114
adv(indef),1,0.00114
adj()+art(def),1,0.00114
"pron(indef)+pron(pers,3,plu)",1,0.00114
"pron(pers,3,plu)",1,0.00114
"pron(indef)+v(fin,pres,aux_cop)",1,0.00114
"pron(refl,1,plu)",1,0.00114
num(ord)+art(def),1,0.00114
"pron(refl,3,plu)",1,0.00114
