POS,Nombre d'apparitions,Frequence d'apparition
adp(),35,0.10417
n(sing),33,0.09821
adv(gener),30,0.08929
"v(fin,pres,aux_cop)",16,0.04762
pron(poss),16,0.04762
"v(participle,past)",15,0.04464
conj(coord),14,0.04167
adj(),14,0.04167
v(infin),14,0.04167
"v(fin,past,lex)",13,0.03869
"v(fin,pres,lex)",12,0.03571
"pron(pers,3,sing)",11,0.03274
n(prop),11,0.03274
n(plu),10,0.02976
"pron(pers,2,plu)",10,0.02976
adv(neg),10,0.02976
"pron(pers,3,plu)",8,0.02381
"pron(pers,1,sing)",8,0.02381
"pron(pers,1,plu)",8,0.02381
art(def),6,0.01786
v(imp),5,0.01488
conj(subord),5,0.01488
adv(dem),4,0.0119
pron(dem),4,0.0119
art(indef),4,0.0119
num(indef),4,0.0119
"v(fin,past,aux_cop)",2,0.00595
interj(),2,0.00595
pronadv(dem),1,0.00298
pronadv(prep),1,0.00298
pron(rel),1,0.00298
"v(participle,pres)",1,0.00298
n(prop)+adp(),1,0.00298
pronadv(rel),1,0.00298
pron(indef),1,0.00298
adv(inter),1,0.00298
"pron(refl,3,sing)",1,0.00298
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00298
art(def)+adp(),1,0.00298
"pron(pers,2,sing)",1,0.00298
